Date,Open,High,Low,Close,Currency
2016-06-24,37.2404,38.0257,36.4978,36.9192,RUB
2016-06-27,36.9216,37.346,36.4896,36.9265,RUB
2016-06-28,36.94,37.468,36.2293,36.3441,RUB
2016-06-29,36.2116,36.5258,36.0075,36.2133,RUB
2016-06-30,36.3032,36.7199,36.0701,36.2974,RUB
2016-07-01,36.2217,36.5973,36.1195,36.3375,RUB
2016-07-04,36.3218,36.5812,36.1861,36.4755,RUB
2016-07-05,36.4203,36.822,36.3038,36.4676,RUB
2016-07-06,36.4903,36.7136,36.2667,36.5773,RUB
2016-07-07,36.5519,36.7572,36.0739,36.4352,RUB
2016-07-08,36.4681,36.6599,35.9387,36.082,RUB
2016-07-11,36.0481,36.331,36.0095,36.2906,RUB
2016-07-12,36.3173,36.4324,36.0118,36.0594,RUB
2016-07-13,36.0575,36.4203,35.9725,36.257,RUB
2016-07-14,36.2666,36.3959,35.6024,35.7681,RUB
2016-07-15,35.7779,36.1061,35.6127,35.8225,RUB
2016-07-18,35.8379,36.0367,35.5095,35.5869,RUB
2016-07-19,35.5752,35.8873,35.45,35.7858,RUB
2016-07-20,35.8539,36.0436,35.5744,35.9474,RUB
2016-07-21,35.9412,36.3856,35.8603,36.2617,RUB
2016-07-22,36.1947,36.5504,36.1341,36.367,RUB
2016-07-25,36.3404,36.8555,36.2317,36.8013,RUB
2016-07-26,36.7911,37.4107,36.6567,37.0739,RUB
2016-07-27,37.0078,37.3635,36.9455,37.2707,RUB
2016-07-28,37.2604,37.9085,37.2099,37.7439,RUB
2016-07-29,37.7184,38.2095,37.5969,37.6932,RUB
2016-08-01,37.6922,38.2485,37.4999,38.2393,RUB
2016-08-02,38.2251,38.3824,37.8182,38.2338,RUB
2016-08-03,38.2684,38.4201,37.7076,37.8619,RUB
2016-08-04,37.8693,37.9622,37.3513,37.4945,RUB
2016-08-05,37.4653,37.6069,36.805,37.1013,RUB
2016-08-08,37.0435,37.3232,36.4632,36.6355,RUB
2016-08-09,36.6671,36.9135,36.5259,36.8336,RUB
2016-08-10,36.8417,37.1459,36.6769,37.1031,RUB
2016-08-11,37.0659,37.2014,36.4851,36.6183,RUB
2016-08-12,36.6216,37.1264,36.4908,36.9659,RUB
2016-08-15,36.9478,36.9731,36.504,36.6198,RUB
2016-08-16,36.6401,36.9892,36.5354,36.8152,RUB
2016-08-17,36.8003,37.0693,36.7272,36.8594,RUB
2016-08-18,36.8766,37.1778,36.6951,36.9355,RUB
