Date,Open,High,Low,Close,Currency
2015-01-01,1.6639,1.6718,1.663,1.6664,EGP
2015-01-02,1.6648,1.671,1.662,1.6656,EGP
2015-01-04,1.6725,1.6787,1.6724,1.6724,EGP
2015-01-05,1.6731,1.6758,1.6597,1.6621,EGP
2015-01-06,1.6615,1.6674,1.6598,1.6655,EGP
2015-01-07,1.6639,1.6674,1.6618,1.6651,EGP
2015-01-08,1.6654,1.6674,1.662,1.662,EGP
2015-01-09,1.6625,1.6674,1.662,1.6639,EGP
2015-01-11,1.663,1.6633,1.66,1.66,EGP
2015-01-12,1.66,1.6685,1.6598,1.6647,EGP
2015-01-13,1.6634,1.6697,1.662,1.664,EGP
2015-01-14,1.6631,1.6697,1.6613,1.6629,EGP
2015-01-15,1.6633,1.6779,1.656,1.6622,EGP
2015-01-16,1.6636,1.6697,1.6618,1.665,EGP
2015-01-18,1.6631,1.6649,1.6623,1.6623,EGP
2015-01-19,1.6634,1.689,1.6619,1.689,EGP
2015-01-20,1.6874,1.7011,1.672,1.6974,EGP
2015-01-21,1.6987,1.7151,1.6968,1.711,EGP
2015-01-22,1.7108,1.7273,1.7082,1.7221,EGP
2015-01-23,1.7232,1.7279,1.7198,1.7216,EGP
2015-01-25,1.724,1.7398,1.724,1.7358,EGP
2015-01-26,1.7358,1.7358,1.7197,1.7317,EGP
2015-01-27,1.7315,1.7338,1.7279,1.7298,EGP
2015-01-28,1.7304,1.7407,1.7296,1.737,EGP
2015-01-29,1.7379,1.7682,1.736,1.7646,EGP
2015-01-30,1.765,1.7684,1.7639,1.7677,EGP
2015-02-01,1.7658,1.7658,1.7613,1.7613,EGP
2015-02-02,1.763,1.7774,1.7604,1.77,EGP
2015-02-03,1.7717,1.7778,1.77,1.7762,EGP
2015-02-04,1.7775,1.7777,1.7709,1.7753,EGP
2015-02-05,1.7741,1.7775,1.7709,1.7756,EGP
2015-02-06,1.7761,1.7777,1.7721,1.7763,EGP
2015-02-08,1.7801,1.7801,1.7757,1.7757,EGP
2015-02-09,1.7773,1.7778,1.773,1.7733,EGP
2015-02-10,1.7767,1.7775,1.7702,1.7702,EGP
2015-02-11,1.7704,1.7774,1.7688,1.7737,EGP
2015-02-12,1.7735,1.7776,1.7709,1.7748,EGP
2015-02-13,1.7743,1.7768,1.7721,1.7768,EGP
2015-02-15,1.7732,1.7752,1.7732,1.7752,EGP
2015-02-16,1.7738,1.7776,1.77,1.774,EGP
2015-02-17,1.7751,1.7776,1.7721,1.7759,EGP
2015-02-18,1.7768,1.7781,1.7721,1.7761,EGP
2015-02-19,1.776,1.7778,1.7721,1.7771,EGP
2015-02-20,1.775,1.7777,1.7721,1.776,EGP
2015-02-22,1.774,1.7765,1.774,1.7765,EGP
2015-02-23,1.7762,1.7793,1.7732,1.7769,EGP
2015-02-24,1.7764,1.7815,1.7717,1.7728,EGP
2015-02-25,1.7759,1.7777,1.7683,1.7741,EGP
2015-02-26,1.7752,1.7777,1.7726,1.7739,EGP
2015-02-27,1.7748,1.7778,1.7734,1.7778,EGP
2015-03-01,1.7773,1.7806,1.7764,1.7806,EGP
2015-03-02,1.7806,1.7806,1.7721,1.7767,EGP
2015-03-03,1.7756,1.7776,1.7732,1.7776,EGP
2015-03-04,1.7749,1.7777,1.7732,1.7732,EGP
2015-03-05,1.7752,1.7775,1.7737,1.7737,EGP
2015-03-06,1.7752,1.7752,1.7752,1.7752,EGP
2015-03-08,1.7778,1.7778,1.7778,1.7778,EGP
2015-03-09,1.7761,1.7761,1.7761,1.7761,EGP
2015-03-10,1.7773,1.7773,1.7773,1.7773,EGP
2015-03-11,1.7752,1.7752,1.7752,1.7752,EGP
2015-03-12,1.7766,1.7766,1.7766,1.7766,EGP
2015-03-13,1.7756,1.7756,1.7756,1.7756,EGP
2015-03-15,1.2123,1.2123,1.2123,1.2123,EGP
2015-03-16,1.2113,1.2113,1.2113,1.2113,EGP
2015-03-17,1.2112,1.2112,1.2112,1.2112,EGP
2015-03-18,1.21,1.21,1.21,1.21,EGP
2015-03-19,1.211,1.211,1.211,1.211,EGP
2015-03-20,1.2117,1.2117,1.2117,1.2117,EGP
2015-03-22,1.2084,1.2084,1.2084,1.2084,EGP
2015-03-23,1.2105,1.2105,1.2105,1.2105,EGP
2015-03-24,1.2112,1.2112,1.2112,1.2112,EGP
2015-03-25,1.2121,1.2121,1.2121,1.2121,EGP
2015-03-26,1.2114,1.2114,1.2114,1.2114,EGP
2015-03-27,1.2105,1.2105,1.2105,1.2105,EGP
2015-03-29,1.2113,1.2113,1.2113,1.2113,EGP
2015-03-30,1.2121,1.2121,1.2121,1.2121,EGP
2015-03-31,1.2102,1.2102,1.2102,1.2102,EGP
2015-04-01,1.2111,1.2111,1.2111,1.2111,EGP
2015-04-02,1.2109,1.2109,1.2109,1.2109,EGP
2015-04-03,1.2118,1.2118,1.2118,1.2118,EGP
2015-04-05,1.1968,1.1968,1.1968,1.1968,EGP
2015-04-06,1.1971,1.1971,1.1971,1.1971,EGP
2015-04-07,1.2044,1.2129,1.2044,1.2104,EGP
2015-04-08,1.2114,1.2127,1.2093,1.2119,EGP
2015-04-09,1.2112,1.2128,1.2093,1.21,EGP
2015-04-10,1.2102,1.2126,1.2093,1.2093,EGP
2015-04-12,1.2126,1.2126,1.2094,1.2094,EGP
2015-04-13,1.2101,1.2134,1.2077,1.2108,EGP
2015-04-14,1.2111,1.2125,1.2091,1.2091,EGP
2015-04-15,1.211,1.2125,1.2028,1.2125,EGP
2015-04-16,1.2112,1.2127,1.2094,1.2119,EGP
2015-04-17,1.2117,1.2126,1.2091,1.212,EGP
2015-04-19,1.2095,1.2129,1.2094,1.2129,EGP
2015-04-20,1.2107,1.2153,1.2094,1.2119,EGP
2015-04-21,1.2112,1.2132,1.2095,1.2123,EGP
2015-04-22,1.2102,1.2129,1.2093,1.2127,EGP
2015-04-23,1.2101,1.2125,1.2083,1.21,EGP
2015-04-24,1.2108,1.2121,1.2092,1.2092,EGP
