Date,Open,High,Low,Close,Volume,Currency
2015-01-02,58.02,58.54,55.48,56.42,177976,USD
2015-01-05,56.25,56.3,52.66,53.11,289889,USD
2015-01-06,53.2,53.6,50.52,51.1,338881,USD
2015-01-07,51.15,51.84,49.66,51.15,318275,USD
2015-01-08,51.06,51.91,49.81,50.96,243424,USD
2015-01-09,51.25,51.44,48.9,50.11,285716,USD
2015-01-12,49.93,49.98,47.16,47.43,223924,USD
2015-01-13,47.06,47.29,45.19,46.59,208057,USD
2015-01-14,46.84,49.21,45.59,48.69,122335,USD
2015-01-15,48.68,50.62,47.0,47.67,17933,USD
2015-01-16,48.25,50.41,48.07,50.17,293492,USD
2015-01-19,50.1,50.35,48.68,48.84,106771,USD
2015-01-20,48.91,49.48,47.78,47.99,259584,USD
2015-01-21,48.29,49.59,48.21,49.03,268649,USD
2015-01-22,48.6,50.45,48.02,48.52,321470,USD
2015-01-23,49.11,49.8,48.55,48.79,245343,USD
2015-01-26,48.56,49.29,47.57,48.16,241380,USD
2015-01-27,48.25,49.99,47.67,49.6,249568,USD
2015-01-28,49.1,49.72,48.29,48.47,275153,USD
2015-01-29,48.69,49.25,48.37,49.13,236631,USD
2015-01-30,49.15,53.08,48.76,52.99,335018,USD
2015-02-02,52.68,55.62,51.41,54.75,402067,USD
2015-02-03,55.0,59.0,54.84,57.91,414587,USD
2015-02-04,57.19,58.06,53.5,54.16,359736,USD
2015-02-05,54.8,57.87,53.07,56.57,338815,USD
2015-02-06,56.74,59.06,56.71,57.8,253313,USD
2015-02-09,57.93,59.61,57.3,58.34,213518,USD
2015-02-10,57.79,58.57,56.11,56.43,157173,USD
2015-02-11,56.81,57.0,53.91,54.66,116807,USD
2015-02-12,55.12,57.5,54.72,57.05,16211,USD
2015-02-13,59.27,61.77,59.08,61.52,348801,USD
2015-02-16,61.49,62.57,60.71,61.4,171270,USD
2015-02-17,61.68,63.0,60.27,62.53,277965,USD
2015-02-18,62.3,62.46,59.25,60.53,224099,USD
2015-02-19,59.54,60.99,57.8,60.21,303861,USD
2015-02-20,60.2,61.15,59.82,60.22,221755,USD
2015-02-23,60.3,60.67,58.37,58.9,268638,USD
2015-02-24,59.09,60.3,58.1,58.66,245522,USD
2015-02-25,58.75,62.2,58.41,61.63,279648,USD
2015-02-26,61.85,62.63,59.66,60.05,261445,USD
2015-02-27,60.75,62.83,60.51,62.58,255020,USD
2015-03-02,62.5,62.5,59.34,59.54,286074,USD
2015-03-03,60.0,61.81,59.84,61.02,281782,USD
2015-03-04,60.85,60.94,59.47,60.55,260537,USD
2015-03-05,60.6,61.57,60.08,60.48,215120,USD
2015-03-06,60.75,61.3,59.17,59.73,181482,USD
2015-03-09,59.62,60.02,58.38,58.53,194778,USD
2015-03-10,58.37,58.72,56.12,56.39,191782,USD
2015-03-11,56.45,57.95,55.92,57.54,176057,USD
2015-03-12,57.92,58.81,56.51,57.08,129734,USD
2015-03-13,57.03,57.4,54.43,54.67,84085,USD
2015-03-16,54.41,54.64,52.5,53.44,15638,USD
2015-03-17,54.1,54.38,52.57,53.51,240285,USD
2015-03-18,53.28,56.84,52.68,55.91,262440,USD
2015-03-19,56.18,56.2,53.91,54.43,209646,USD
2015-03-20,54.46,55.67,53.55,55.32,186667,USD
2015-03-23,55.24,56.19,54.12,55.92,191637,USD
2015-03-24,55.83,56.79,54.85,55.11,197476,USD
2015-03-25,55.09,57.17,54.7,56.48,256043,USD
2015-03-26,56.35,59.78,56.3,59.19,334870,USD
2015-03-27,58.97,59.04,55.95,56.41,223862,USD
2015-03-30,55.96,56.65,55.2,56.29,220109,USD
2015-03-31,56.31,56.33,54.72,55.11,238494,USD
2015-04-01,55.18,57.69,54.7,57.1,256904,USD
2015-04-02,56.72,57.28,54.0,54.95,288965,USD
2015-04-06,55.18,58.24,55.08,58.12,126804,USD
2015-04-07,57.8,59.27,57.02,59.1,236714,USD
2015-04-08,58.3,58.72,55.45,55.55,250564,USD
2015-04-09,56.1,58.02,55.97,56.57,174812,USD
2015-04-10,56.84,58.12,56.25,57.87,137659,USD
2015-04-13,58.02,59.54,57.46,57.93,119317,USD
2015-04-14,58.17,59.24,57.76,58.43,106803,USD
2015-04-15,58.74,60.45,58.74,60.32,21182,USD
2015-04-16,62.9,64.95,62.0,63.98,293485,USD
2015-04-17,64.02,64.5,62.95,63.45,220117,USD
2015-04-20,63.85,64.4,62.1,63.45,239802,USD
2015-04-21,63.52,63.52,61.65,62.08,218306,USD
2015-04-22,61.9,63.33,61.39,62.73,230058,USD
2015-04-23,62.88,65.58,62.22,64.85,326736,USD
2015-04-24,64.75,65.8,64.48,65.28,259489,USD
2015-04-27,65.47,65.61,64.4,64.83,189765,USD
2015-04-28,64.74,65.49,63.9,64.64,196461,USD
2015-04-29,64.64,66.72,64.13,65.84,238435,USD
2015-04-30,65.63,66.93,65.37,66.78,223481,USD
2015-05-01,66.78,66.93,65.52,66.46,189316,USD
2015-05-04,66.4,67.1,65.95,66.45,120212,USD
2015-05-05,66.33,68.4,66.14,67.52,255639,USD
2015-05-06,67.71,69.63,67.35,67.77,296738,USD
2015-05-07,67.37,68.49,65.17,65.54,292892,USD
2015-05-08,65.64,66.12,64.23,65.39,248593,USD
2015-05-11,65.37,65.75,64.25,64.91,202511,USD
2015-05-12,64.77,67.46,64.68,66.86,183265,USD
2015-05-13,67.32,68.17,66.41,66.81,120834,USD
2015-05-14,66.54,67.29,66.25,66.59,23192,USD
2015-05-15,66.75,67.0,65.37,66.81,206137,USD
2015-05-18,66.91,67.88,65.92,66.27,198219,USD
2015-05-19,66.19,66.39,63.95,64.02,253354,USD
2015-05-20,64.49,65.18,64.1,65.03,210395,USD
2015-05-21,64.89,66.88,64.83,66.54,250909,USD
2015-05-22,66.59,66.64,65.1,65.37,184554,USD
2015-05-25,65.56,66.22,64.72,65.52,41140,USD
2015-05-26,65.7,65.7,63.29,63.72,224131,USD
2015-05-27,63.89,64.67,61.96,62.06,257061,USD
2015-05-28,62.2,62.95,61.24,62.58,238590,USD
2015-05-29,62.89,65.83,62.68,65.56,278461,USD
2015-06-01,65.59,65.8,64.25,64.88,217982,USD
2015-06-02,64.9,65.88,64.58,65.49,245909,USD
2015-06-03,65.38,65.4,63.5,63.8,262656,USD
2015-06-04,63.81,64.08,61.78,62.03,235207,USD
2015-06-05,62.08,63.43,60.94,63.31,248872,USD
2015-06-08,63.06,63.38,62.47,62.69,205404,USD
2015-06-09,62.81,65.23,62.72,64.88,223355,USD
2015-06-10,65.04,66.36,64.88,65.7,210396,USD
2015-06-11,65.57,66.06,64.5,65.11,113456,USD
2015-06-12,64.87,64.95,63.68,63.87,101413,USD
2015-06-15,63.62,63.96,62.24,62.61,26681,USD
2015-06-16,63.8,64.41,63.42,63.7,279742,USD
2015-06-17,63.6,65.47,62.6,63.87,331877,USD
2015-06-18,63.74,64.96,63.44,64.26,217210,USD
2015-06-19,64.2,64.56,62.34,63.02,216169,USD
2015-06-22,62.57,63.74,62.1,63.34,216386,USD
2015-06-23,63.21,64.89,62.76,64.45,266021,USD
2015-06-24,64.66,65.05,63.01,63.49,256385,USD
2015-06-25,63.5,63.95,62.72,63.2,213751,USD
2015-06-26,63.34,63.62,62.5,63.26,212119,USD
2015-06-29,62.85,62.96,61.35,62.01,266549,USD
2015-06-30,61.77,63.83,61.71,63.59,256884,USD
2015-07-01,63.02,63.35,61.84,62.01,266621,USD
2015-07-02,61.92,63.2,61.75,62.07,206002,USD
2015-07-03,61.73,62.06,60.12,60.32,107245,USD
2015-07-06,60.0,60.0,56.38,56.54,294894,USD
2015-07-07,56.85,57.83,55.1,56.85,331586,USD
2015-07-08,57.25,57.75,55.87,57.05,301107,USD
2015-07-09,57.1,59.27,57.01,58.61,277592,USD
2015-07-10,58.49,59.66,57.86,58.73,154371,USD
2015-07-13,58.35,58.83,56.84,57.85,176805,USD
2015-07-14,57.71,58.82,56.43,58.51,143123,USD
2015-07-15,58.63,58.81,56.86,57.05,79694,USD
2015-07-16,57.31,58.21,56.95,57.51,14289,USD
2015-07-17,56.93,57.35,56.4,57.1,157126,USD
2015-07-20,57.12,57.44,56.33,56.65,161060,USD
2015-07-21,56.55,57.44,56.33,57.04,188877,USD
2015-07-22,56.88,56.9,55.92,56.13,221457,USD
2015-07-23,56.04,56.53,55.1,55.27,207129,USD
2015-07-24,55.39,55.6,54.3,54.62,195038,USD
2015-07-27,54.45,54.89,52.83,53.47,226373,USD
2015-07-28,53.08,54.08,52.28,53.3,290602,USD
2015-07-29,52.99,54.33,52.51,53.38,290427,USD
2015-07-30,53.6,54.38,53.02,53.31,217285,USD
2015-07-31,53.43,53.47,51.63,52.21,212823,USD
2015-08-03,51.55,52.01,49.36,49.52,306500,USD
2015-08-04,49.7,50.45,49.58,49.99,221652,USD
2015-08-05,50.14,50.99,49.02,49.59,280763,USD
2015-08-06,49.72,49.83,48.88,49.52,236356,USD
2015-08-07,49.62,50.06,48.42,48.61,245821,USD
2015-08-10,48.43,50.49,48.24,50.41,208257,USD
2015-08-11,50.22,51.1,48.61,49.18,223213,USD
2015-08-12,49.38,50.01,48.72,49.66,153807,USD
2015-08-13,49.82,50.39,48.85,49.22,115920,USD
2015-08-14,49.11,49.52,48.8,49.03,21365,USD
2015-08-17,48.76,49.44,48.35,48.74,195605,USD
2015-08-18,48.55,49.04,48.25,48.81,191533,USD
2015-08-19,48.5,49.11,46.78,47.16,250806,USD
2015-08-20,47.03,47.38,46.03,46.62,221543,USD
2015-08-21,46.34,46.51,45.07,45.46,231795,USD
2015-08-24,45.35,45.46,42.23,42.69,305733,USD
2015-08-25,42.79,44.5,42.68,43.21,292102,USD
2015-08-26,43.32,43.76,42.81,43.14,267561,USD
2015-08-27,43.75,47.75,43.7,47.56,333701,USD
2015-08-28,47.4,50.98,46.61,50.05,418778,USD
2015-08-31,50.05,54.32,48.25,54.15,321317,USD
2015-09-01,52.92,53.47,48.47,49.56,373639,USD
2015-09-02,48.62,51.0,47.74,50.5,324837,USD
2015-09-03,50.58,52.46,49.82,50.68,270544,USD
2015-09-04,50.69,51.05,49.25,49.61,221220,USD
2015-09-07,49.27,49.44,47.5,47.63,94800,USD
2015-09-08,47.76,49.85,47.64,49.52,253288,USD
2015-09-09,49.39,50.04,47.32,47.58,173222,USD
2015-09-10,47.46,48.95,46.76,48.89,192415,USD
2015-09-11,48.64,48.98,47.16,48.14,143408,USD
2015-09-14,48.08,48.35,46.26,46.37,104057,USD
2015-09-15,46.65,46.9,45.98,46.63,18462,USD
2015-09-16,48.06,50.34,47.71,49.75,288333,USD
2015-09-17,49.98,50.14,48.32,49.08,228857,USD
2015-09-18,49.26,49.75,47.16,47.47,225724,USD
2015-09-21,47.64,48.99,47.48,48.92,179898,USD
2015-09-22,48.5,49.21,47.7,49.08,185413,USD
2015-09-23,49.08,50.25,47.68,47.75,232263,USD
2015-09-24,47.88,48.47,47.4,48.17,198036,USD
2015-09-25,48.17,49.1,47.86,48.6,189403,USD
2015-09-28,48.34,48.44,47.25,47.34,188283,USD
2015-09-29,47.45,48.65,47.25,48.23,181413,USD
2015-09-30,47.96,49.0,47.79,48.37,219886,USD
2015-10-01,48.4,49.84,47.62,47.69,239316,USD
2015-10-02,47.99,48.5,46.93,48.13,201586,USD
2015-10-05,48.08,49.87,47.84,49.25,215447,USD
2015-10-06,49.35,52.26,48.86,51.92,303579,USD
2015-10-07,52.15,53.15,51.21,51.33,299914,USD
2015-10-08,51.76,53.52,51.28,53.05,219938,USD
2015-10-09,53.35,54.05,52.21,52.65,174338,USD
