Date,Open,High,Low,Close,Volume,Currency
2015-01-02,1017.75,1017.75,1002.25,1002.5,9173,USD
2015-01-05,1002.5,1041.25,1001.5,1039.75,7451,USD
2015-01-06,1037.5,1052.5,1034.0,1051.0,3994,USD
2015-01-07,1049.75,1055.75,1044.5,1052.75,3888,USD
2015-01-08,1051.5,1057.0,1042.75,1045.0,4042,USD
2015-01-09,1044.25,1052.0,1041.25,1051.5,3320,USD
2015-01-12,1047.0,1058.75,1013.0,1013.5,3313,USD
2015-01-13,1017.5,1022.25,998.0,1000.0,1454,USD
2015-01-14,1003.5,1004.0,991.75,992.5,402,USD
2015-01-15,1014.5,1019.75,985.25,991.0,152445,USD
2015-01-16,991.25,996.0,983.0,991.75,96009,USD
2015-01-20,982.0,986.75,972.25,982.0,114400,USD
2015-01-21,983.5,991.0,977.5,983.5,110963,USD
2015-01-22,984.25,992.5,975.0,976.75,90812,USD
2015-01-23,977.0,980.5,967.25,972.75,107015,USD
2015-01-26,971.75,984.25,967.0,983.5,85312,USD
2015-01-27,982.25,985.5,972.25,973.75,101221,USD
2015-01-28,972.75,977.75,966.25,970.25,95595,USD
2015-01-29,969.5,977.75,967.0,968.25,110658,USD
2015-01-30,968.0,972.75,955.0,961.0,107062,USD
2015-02-02,961.0,970.5,956.5,959.5,86688,USD
2015-02-03,959.75,999.0,959.75,987.0,183638,USD
2015-02-04,985.25,990.25,967.5,972.0,121561,USD
2015-02-05,970.0,982.75,969.25,981.25,92627,USD
2015-02-06,981.25,987.5,971.25,973.5,113427,USD
2015-02-09,973.5,983.25,972.0,978.5,109143,USD
2015-02-10,978.25,986.0,967.0,969.0,171876,USD
2015-02-11,970.75,981.0,966.0,977.75,163833,USD
2015-02-12,977.25,985.0,973.5,983.75,144053,USD
2015-02-13,982.75,997.75,982.75,990.5,128959,USD
2015-02-17,992.0,1009.0,991.5,1007.75,104614,USD
2015-02-18,1007.0,1012.25,990.75,995.75,99252,USD
2015-02-19,995.25,1017.0,993.75,1007.25,139528,USD
2015-02-20,1006.75,1009.75,998.75,999.25,85918,USD
2015-02-23,1000.5,1006.5,992.0,999.25,66189,USD
2015-02-24,999.25,1029.0,999.0,1016.0,111284,USD
2015-02-25,1015.0,1021.5,1002.0,1007.75,55241,USD
2015-02-26,1007.5,1024.75,1006.0,1024.0,59154,USD
2015-02-27,1023.0,1035.5,1020.0,1030.75,17636,USD
2015-03-02,1029.75,1037.25,1008.75,1011.25,8388,USD
2015-03-03,1011.75,1015.0,998.5,1008.75,8847,USD
2015-03-04,1008.75,1010.25,988.25,989.0,5138,USD
2015-03-05,990.0,991.75,979.0,979.25,3378,USD
2015-03-06,979.0,980.75,971.0,979.25,3313,USD
2015-03-09,983.0,993.25,981.25,988.25,1714,USD
2015-03-10,987.25,989.0,978.0,980.0,1138,USD
2015-03-11,979.0,991.5,979.0,989.0,841,USD
2015-03-12,989.0,992.5,981.75,986.5,777,USD
2015-03-13,986.5,986.5,972.5,968.25,383,USD
2015-03-16,972.5,978.0,967.5,969.25,82671,USD
2015-03-17,968.0,973.0,953.5,954.5,113419,USD
2015-03-18,954.5,967.0,953.5,965.0,102716,USD
2015-03-19,969.25,980.25,956.5,961.75,111075,USD
2015-03-20,961.75,980.0,960.0,973.75,126233,USD
2015-03-23,974.5,990.0,973.25,983.5,99545,USD
2015-03-24,983.75,985.0,975.75,981.75,90487,USD
2015-03-25,982.75,987.75,978.0,978.75,113333,USD
2015-03-26,977.0,981.5,972.0,974.5,101275,USD
2015-03-27,974.0,976.25,965.0,967.25,93855,USD
2015-03-30,968.0,976.75,965.0,967.75,88920,USD
2015-03-31,967.0,981.0,951.25,973.25,173826,USD
2015-04-01,973.25,991.75,972.75,989.75,159165,USD
2015-04-02,988.0,993.0,980.75,986.0,107812,USD
2015-04-03,986.0,986.0,986.0,986.0,0,USD
2015-04-06,985.0,990.25,978.0,978.5,59977,USD
2015-04-07,977.75,984.0,970.0,971.0,107655,USD
2015-04-08,971.0,975.0,967.75,971.5,108285,USD
2015-04-09,971.25,972.0,950.25,953.5,170266,USD
2015-04-10,954.0,958.5,944.5,951.5,125611,USD
2015-04-13,948.0,957.5,945.75,948.75,103494,USD
2015-04-14,948.75,961.5,948.5,960.25,142042,USD
2015-04-15,959.25,976.75,958.75,965.0,155426,USD
2015-04-16,964.0,970.25,955.5,966.0,90548,USD
2015-04-17,965.25,972.5,963.0,968.75,90527,USD
