Date,Open,High,Low,Close,Volume,Currency
2015-01-01,15.695,15.903,15.695,15.813,0,USD
2015-01-02,15.79,15.815,15.535,15.734,13,USD
2015-01-04,15.782,15.79,15.633,15.74,0,USD
2015-01-05,15.795,16.26,15.63,16.213,47134,USD
2015-01-06,16.16,16.74,16.115,16.637,43728,USD
2015-01-07,16.575,16.66,16.3,16.544,35680,USD
2015-01-08,16.545,16.665,16.305,16.385,27837,USD
2015-01-09,16.375,16.625,16.21,16.419,33055,USD
2015-01-11,16.523,16.68,16.523,16.64,0,USD
2015-01-12,16.495,16.69,16.43,16.564,25302,USD
2015-01-13,16.59,17.215,16.57,17.156,64870,USD
2015-01-14,17.07,17.095,16.56,16.988,47980,USD
2015-01-15,16.84,17.24,16.71,17.102,58854,USD
2015-01-16,16.965,17.865,16.89,17.75,66276,USD
2015-01-18,17.9,18.015,17.745,17.81,0,USD
2015-01-19,17.807,17.83,17.633,17.703,0,USD
2015-01-20,17.84,18.045,17.63,17.956,61293,USD
2015-01-21,18.01,18.505,17.915,18.193,58031,USD
2015-01-22,18.16,18.49,17.89,18.36,44485,USD
2015-01-23,18.335,18.415,18.12,18.3,32916,USD
2015-01-25,18.322,18.41,18.305,18.392,0,USD
2015-01-26,18.3,18.49,17.865,17.983,35514,USD
2015-01-27,17.92,18.215,17.405,18.084,33457,USD
2015-01-28,18.045,18.175,17.945,18.088,28312,USD
2015-01-29,17.42,17.475,17.39,16.792,30,USD
2015-01-30,16.81,17.145,16.93,17.228,21,USD
2015-02-01,17.185,17.188,17.148,17.173,0,USD
2015-02-02,17.245,17.305,17.17,17.272,19,USD
2015-02-03,17.32,17.52,17.32,17.346,24,USD
2015-02-04,17.28,17.485,17.28,17.421,13,USD
2015-02-05,17.495,17.495,17.0,17.222,44,USD
2015-02-06,16.7,16.7,16.7,16.719,9,USD
2015-02-08,16.773,16.788,16.72,16.74,0,USD
2015-02-09,16.79,16.9,16.79,17.095,20,USD
2015-02-10,16.875,16.97,16.875,16.898,25,USD
2015-02-11,17.01,17.025,16.75,16.786,54,USD
2015-02-12,16.67,16.94,16.655,16.819,10,USD
2015-02-13,16.99,17.415,16.905,17.319,14,USD
2015-02-15,17.318,17.335,17.29,17.307,0,USD
2015-02-16,17.305,17.395,17.252,17.27,0,USD
2015-02-17,17.4,17.4,16.33,16.402,83,USD
2015-02-18,16.47,16.55,16.295,16.288,29,USD
2015-02-19,16.505,16.77,16.36,16.405,42,USD
2015-02-20,16.415,16.415,16.2,16.297,62,USD
2015-02-22,16.275,16.288,16.245,16.252,0,USD
2015-02-23,16.245,16.51,16.1,16.28,138,USD
2015-02-24,16.25,16.395,16.22,16.209,108,USD
2015-02-25,16.32,16.715,16.32,16.453,183,USD
2015-02-26,16.535,16.905,16.52,16.624,41415,USD
2015-02-27,16.565,16.7,16.425,16.558,28820,USD
2015-03-01,16.593,16.63,16.558,16.623,0,USD
2015-03-02,16.575,16.79,16.35,16.451,26911,USD
2015-03-03,16.405,16.58,16.07,16.296,41769,USD
2015-03-04,16.26,16.36,16.055,16.158,25616,USD
2015-03-05,16.22,16.355,16.14,16.158,22400,USD
2015-03-06,16.185,16.235,15.745,15.807,44539,USD
2015-03-08,15.928,15.938,15.823,15.843,0,USD
2015-03-09,15.93,15.96,15.705,15.776,24406,USD
2015-03-10,15.72,15.825,15.58,15.633,33403,USD
2015-03-11,15.625,15.73,15.26,15.365,40737,USD
2015-03-12,15.47,15.685,15.385,15.516,29534,USD
2015-03-13,15.565,15.66,15.455,15.494,22867,USD
2015-03-15,15.627,15.627,15.565,15.585,0,USD
2015-03-16,15.63,15.755,15.49,15.617,26219,USD
2015-03-17,15.625,15.72,15.36,15.578,35465,USD
2015-03-18,15.53,16.095,15.43,15.541,38295,USD
2015-03-19,15.93,16.205,15.795,16.114,40543,USD
2015-03-20,16.125,16.89,16.08,16.883,60334,USD
2015-03-22,16.775,16.825,16.75,16.798,0,USD
2015-03-23,16.755,17.09,16.61,16.891,43227,USD
